,instance_name,sample_num,xover_rate,mut_rate,pop_size,num_gen,n_kp,mean_f1,median_f1,variance_f1,sample_size,min_f1,max_f1,mean_f2,median_f2,variance_f2,min_f2,max_f2,mean_f3,median_f3,variance_f3,min_f3,max_f3,hypervolume
23,r_100_100_10,1,0.09999999999999998,0.9,250,200,3,29070.932303712772,30429.06542056075,115420896.8120525,250,8816.0,46362.6563431584,1167.44,1205.0,173442.73440000002,461,1954,7440.110899206129,7274.5,19228805.02147257,70.0,14953.24332810047,774532178415.5009
24,r_200_25_9,1,0.9,0.1,100,200,3,38981.23,39338.5,15849507.937100003,100,31279.0,44976.0,3068.65,3045.0,112446.66750000003,2536,3628,12464.44,12690.5,1880938.4063999993,9883.0,14744.0,1583267062956.0
25,r_200_25_9,1,0.9,0.1,150,200,3,39396.8,39746.5,34722899.73333335,150,24729.0,48182.0,2964.6866666666665,2930.5,222107.48182222238,2151,3815,12459.593333333334,12552.5,4298771.361288888,7868.0,15731.0,1900661700355.0
26,r_200_25_9,1,0.9,0.1,200,200,3,39345.713443729626,39317.0,34974151.54840521,200,27984.0,49107.0,3043.02,2981.0,193476.16960000002,2315,3908,12149.37,12408.0,5286839.9031,7293.0,15784.0,1838903053697.9102
27,r_200_25_9,1,0.9,0.1,250,200,3,42367.144,42556.0,15089467.403263992,250,34379.0,49107.0,3126.028,3108.5,108752.84321599995,2540,3789,13566.728,13537.5,1999414.4380159986,10892.0,16231.0,1867442362964.0
28,r_200_25_9,1,0.8,0.2,100,200,3,38750.45,39661.0,31548976.76749999,100,26277.0,46493.0,3083.23,3071.0,160967.5371000001,2465,3808,12193.22,12683.5,4231202.8516,8064.0,15123.0,1662197688539.0
29,r_200_25_9,1,0.8,0.2,150,200,3,38524.4658309318,38771.0,32807597.86460488,150,26764.0,47349.0,3027.7066666666665,2962.0,211931.5006222223,2292,4014,12231.966666666667,12299.0,3897918.1122222203,8310.0,15405.0,1766416394289.1353
30,r_200_25_9,1,0.8,0.2,200,200,3,37155.81,37041.0,44561649.473899975,200,24819.0,48718.0,2765.365,2683.5,262678.4217750003,1937,3780,11493.715,11443.0,6242396.963775005,6803.0,15825.0,1982748349022.0
31,r_200_25_9,1,0.8,0.2,250,200,3,41858.67419601114,42183.5,31361077.53872385,250,30633.0,50934.93275488069,3161.92,3113.0,206590.6975999999,2422,4064,10959.879256281407,10712.0,7675873.153841855,5561.0,16216.0,1895158192415.8728
32,r_200_25_9,1,0.7,0.3,100,200,3,34476.38392241379,35036.5,42332965.884659365,100,22799.0,43946.39224137931,2710.1,2680.0,217347.63000000015,2076,3618,10698.28,10972.0,5145647.221599999,6351.0,14096.0,1650520388728.4138
33,r_200_25_9,1,0.7,0.3,150,200,3,36146.35333333333,36175.0,42845760.0284889,150,24275.0,46535.0,2879.5,2835.0,243957.82333333333,2102,3798,10626.853333333333,10866.5,6944607.751822227,5748.0,15216.0,1739477910504.0
34,r_200_25_9,1,0.7,0.3,200,200,3,38298.000700000004,38340.0,43556584.27404848,200,27035.0,49645.57,2844.115,2774.0,256829.25177499995,2084,3928,11917.81,12073.5,6247621.443900001,6868.0,15880.0,1988973164593.96
35,r_200_25_9,1,0.7,0.3,250,200,3,39972.95286998284,39471.5,37815122.20508665,250,28670.0,50464.0,3018.064,2948.0,285030.2679039999,2151,4003,11015.144717948719,11287.0,9012530.90144199,3635.0,16017.0,1939431029633.831
36,r_200_25_9,1,0.6,0.4,100,200,3,34712.13,35119.0,52723209.21309999,100,20343.0,45625.0,2872.13,2843.5,328140.8731,1958,4003,10863.11,11138.0,6040630.537900002,6224.0,14878.0,1691241600148.0
37,r_200_25_9,1,0.6,0.4,150,200,3,36139.68487811016,35272.0,47313006.248182945,150,23616.0,47950.0,2803.673333333333,2714.5,297040.3666222222,1927,3904,10073.586666666666,10063.0,9371579.642488888,3930.0,15368.0,1859846048247.4905
38,r_200_25_9,1,0.6,0.4,200,200,3,36125.56,36193.5,53206693.466400005,200,21995.0,47859.0,2767.155,2712.0,294265.91097500024,1931,3829,10985.005,11145.5,7566097.924974997,5548.0,15518.0,1908211860070.0
39,r_200_25_9,1,0.6,0.4,250,200,3,37642.94276739686,37998.5,52541725.80287495,250,23092.0,49052.0,2828.216,2766.5,313096.99334399967,1988,3924,11684.248,11765.5,6820105.586495997,6892.0,16119.0,1999344765746.065
40,r_200_25_9,1,0.5,0.5,100,200,3,35247.44201735358,35229.0,55481606.60663285,100,21487.0,46703.201735357914,2873.9,2799.5,330072.15,2077,3922,11021.6,11041.5,5618073.680000002,6018.0,14759.0,1710713670918.915
41,r_200_25_9,1,0.5,0.5,150,200,3,34813.96,34675.0,49185642.491733335,150,21986.0,46452.0,2772.286666666667,2663.5,288133.7244888889,1974,4047,10588.593333333334,10588.0,7434188.041288893,4752.0,15213.0,1783500606311.0
42,r_200_25_9,1,0.5,0.5,200,200,3,35798.20513806466,36313.5,64400299.81896037,200,21363.0,48489.410586552214,2822.525,2760.0,381996.94937499956,1886,4019,11152.111875,11168.5,7351904.850635033,6085.0,15921.791666666666,1914728173857.9863
43,r_200_25_9,1,0.5,0.5,250,200,3,33967.212,33638.5,69513412.24705608,250,19733.0,47740.0,2606.352,2518.5,421196.6200959999,1633,3911,10426.528,10604.5,10333737.473216001,3877.0,15615.0,1957515288528.0
44,r_200_25_9,1,0.4,0.6,100,200,3,33927.78797100178,34095.0,52785549.20741743,100,20627.0,45030.8830616584,2996.31,2928.0,332787.2138999998,2183,4164,10615.660595322466,10835.0,6403635.820051278,5919.0,14623.146704464918,1537951416694.7642
45,r_200_25_9,1,0.4,0.6,150,200,3,34094.836177651785,35422.5,62621786.63525457,150,18477.0,45598.0,2837.3733333333334,2821.5,391667.1939555557,1774,3952,10687.24,11057.0,7418609.982400001,4956.0,15054.0,1722807972697.2874
46,r_200_25_9,1,0.4,0.6,200,200,3,34121.18,34981.0,66935842.95759998,200,18700.0,47020.0,2759.675,2697.5,418456.9593750003,1670,3976,10324.795,10549.0,8060563.722974999,3724.0,14942.0,1804738570845.0
47,r_200_25_9,1,0.4,0.6,250,200,3,33639.744052275266,33964.0,76178986.61338288,250,18473.0,47745.94277539342,2806.736,2739.0,467630.9463039999,1756,4102,10110.727542203147,10466.5,10623724.115927424,3431.0,15663.0,1804291517273.6387
48,r_200_25_9,1,0.30000000000000004,0.7,100,200,3,31473.080925925922,31025.0,49983883.51464785,100,19189.0,43388.0,2801.78,2687.5,295712.6516000001,1986,3860,9545.770925925926,9694.5,8882940.639833031,3802.0,14046.0,1497093495948.2266
49,r_200_25_9,1,0.30000000000000004,0.7,150,200,3,33161.98721500721,33769.5,48185737.17148339,150,20315.0,45039.0,2858.44,2807.5,315144.2597333333,1945,3932,9069.1,8900.0,10469275.876666652,2779.0,14402.0,1579634481761.2727
50,r_200_25_9,1,0.30000000000000004,0.7,200,200,3,31410.847096434183,31201.0,71766852.32971859,200,16537.0,45274.657243816255,2796.445,2699.5,435422.7869750002,1727,4193,8928.815,9068.0,13582919.69077501,1949.0,14748.0,1604436917920.3574
51,r_200_25_9,1,0.30000000000000004,0.7,250,200,3,35777.106,36752.0,53635523.327763975,250,21232.0,47774.0,2856.736,2823.5,372202.7143039998,1852,3999,10946.72,10831.5,6305752.609599998,5703.0,15601.0,1854233120105.0
52,r_200_25_9,1,0.19999999999999996,0.8,100,200,3,30202.181037804796,30344.0,50891617.597202905,100,16969.0,41168.778901734106,2931.3,2944.0,346708.22999999986,1955,3951,9344.705459770115,9211.5,6110206.947035361,4905.0,13436.772988505747,1307514762752.4531
53,r_200_25_9,1,0.19999999999999996,0.8,150,200,3,32088.706666666665,32730.0,62876181.447288856,150,16023.0,44958.0,2792.633333333333,2694.5,454600.1255555555,1791,4062,10048.353333333333,10140.5,7317256.641822222,5023.0,14818.0,1624793049181.0
54,r_200_25_9,1,0.19999999999999996,0.8,200,200,3,34965.89295140824,36092.5,54420399.68498336,200,20711.0,46731.70769721624,2963.465,2959.0,340419.58877499984,1951,4169,10792.272000927213,10866.0,7001062.037479519,5456.0,15076.0,1695770883645.2793
55,r_200_25_9,1,0.19999999999999996,0.8,250,200,3,36097.64873568827,37374.5,56156535.82693347,250,21764.0,47649.28034682081,2928.612,2898.0,372165.1654560001,1945,4100,11326.588,11437.0,6297684.394255998,6639.0,15561.0,1815723665170.9683
56,r_200_25_9,1,0.09999999999999998,0.9,100,200,3,31229.995159070284,31858.5,51825535.297136046,100,17700.0,42349.11153707231,3069.54,3008.0,392537.4083999999,2126,4226,9825.154704979981,9780.0,6034265.284452736,4966.0,13825.0,1309215084059.1907
57,r_200_25_9,1,0.09999999999999998,0.9,150,200,3,31322.587322291452,33123.5,59552082.67496865,150,16325.0,42737.0,2968.96,2979.0,394933.4650666667,1942,4164,8746.94013378972,8742.0,11200797.645159975,2052.0,13672.0,1383591555355.8176
58,r_200_25_9,1,0.09999999999999998,0.9,200,200,3,31579.48258701995,32341.5,75928858.75116928,200,16246.0,45313.171042102476,2785.185,2726.0,458901.13077499985,1767,4150,9658.325,9846.5,9802982.139375003,3460.0,14670.0,1622326071480.5027
59,r_200_25_9,1,0.09999999999999998,0.9,250,200,3,32062.377110933016,32421.0,63779477.83738057,250,16226.0,45269.0,2898.116,2890.0,473943.7905440001,1691,4243,9967.634162513425,10038.5,7301868.309367313,4733.0,14587.988995873453,1569054392172.9263
60,r_200_50_10,1,0.9,0.1,100,200,3,71893.8,72855.0,132814047.42000008,100,51097.0,89403.0,3018.54,3015.5,199547.56839999996,2322,3862,21885.57,22335.5,21106335.125100005,13797.0,29078.0,5785714496331.0
61,r_200_50_10,1,0.9,0.1,150,200,3,70750.88666666667,70411.0,141293041.5404889,150,49073.0,89089.0,2911.733333333333,2833.0,243539.79555555547,2149,3893,17604.466666666667,17520.0,52192094.782222204,4408.0,29137.0,5941899042976.0
62,r_200_50_10,1,0.9,0.1,200,200,3,81211.255,81238.0,41066375.189974986,200,68446.0,91258.0,3114.85,3084.5,80584.3175,2658,3704,25948.635,25852.0,5752926.321774993,20669.0,29906.0,5978733931974.0
63,r_200_50_10,1,0.9,0.1,250,200,3,76369.092,77373.5,165462731.06753606,250,47227.0,95258.0,2930.124,2899.5,277810.772624,2048,3961,23610.408,23943.0,23882315.865536008,13154.0,31507.0,7091353154355.0
64,r_200_50_10,1,0.8,0.2,100,200,3,69049.81449677603,68716.5,144810444.93262982,100,47442.0,87737.23333333334,2912.62,2809.5,253835.71559999994,2241,3967,18428.621573664164,18861.0,43836570.79784699,4424.0,28220.0,5639709293041.426
65,r_200_50_10,1,0.8,0.2,150,200,3,72512.01333333334,73290.5,154139871.07982215,150,50129.0,91284.0,2874.9266666666667,2825.0,243115.53462222213,2127,3821,22623.12,23070.0,19539448.358933322,12898.0,29772.0,6449670353951.0
66,r_200_50_10,1,0.8,0.2,200,200,3,69545.65628994498,69841.0,158922740.598928,200,46225.0,90056.26319702603,2759.8,2686.5,240156.01,1985,3801,17482.81131598513,17904.5,58026269.51072983,3047.0,29748.0,6390613681837.455
67,r_200_50_10,1,0.8,0.2,250,200,3,70708.09515266198,70271.5,149972531.19800764,250,48226.0,90772.0,2728.464,2654.5,225930.08870400008,1947,3672,19240.368,19470.0,42519794.200576,6551.0,29570.0,6644245273239.252
68,r_200_50_10,1,0.7,0.3,100,200,3,68782.96102787701,69005.0,179986960.48486078,100,46564.0,88377.49333333333,2791.71,2723.0,288406.58590000006,2009,3834,21304.76,21471.0,23703126.502400007,12717.0,28688.0,6177142711601.971
69,r_200_50_10,1,0.7,0.3,150,200,3,68728.84629019337,69760.0,161214800.10667953,150,44568.0,89843.0,2790.673333333333,2770.0,276511.72662222205,1938,3796,19669.806666666667,19677.5,29011726.38262221,8813.0,29062.0,6248254560903.705
70,r_200_50_10,1,0.7,0.3,200,200,3,67467.84824776785,68215.5,212878303.42390233,200,39109.0,90474.0,2696.36,2616.0,306091.6204,1811,3800,20952.655,21195.5,25550914.195975002,10845.0,29372.0,6586358089447.875
71,r_200_50_10,1,0.7,0.3,250,200,3,72359.968,73388.5,133981306.87897606,250,48523.0,91038.0,2730.164,2700.5,213977.6411039999,1926,3620,20401.176,20357.0,30258772.393023994,9437.0,29357.0,6776151233150.0
72,r_200_50_10,1,0.6,0.4,100,200,3,66619.07306239715,66804.0,168235533.09655195,100,42882.0,86571.44807121661,2834.22,2751.0,278999.2916000002,2025,3893,18891.6214140455,20320.5,40800073.64009123,6222.0,28355.0,5776928194570.615
73,r_200_50_10,1,0.6,0.4,150,200,3,65254.486882665544,64758.5,195734032.22213447,150,40617.0,87433.0,2752.1466666666665,2665.5,304152.17848888895,1862,3821,17071.64,17450.5,53621899.49706665,3115.0,28586.0,5944312654885.847
74,r_200_50_10,1,0.6,0.4,200,200,3,66731.5819806776,68120.5,182391243.2428841,200,42167.0,88339.80309734514,2699.615,2675.0,308245.876775,1811,3806,19080.594015486724,19462.0,35512107.22831291,7276.0,29036.0,6314119085514.559
75,r_200_50_10,1,0.6,0.4,250,200,3,66884.98334987313,67652.0,201341382.37797987,250,40260.0,89220.03340757238,2636.456,2548.5,331222.94406400004,1759,3838,16592.664,17194.0,64918219.175104074,1935.0,29114.0,6522847495358.483
76,r_200_50_10,1,0.5,0.5,100,200,3,68461.81233877578,70215.0,164235279.74345884,100,44854.0,87713.02050035243,2898.9,2827.0,279133.39000000025,2091,3952,20815.551118633062,20984.0,16347538.839050043,13563.0,27694.695457930007,5733508851722.107
77,r_200_50_10,1,0.5,0.5,150,200,3,69848.67896064212,70904.5,137992529.6970065,150,47607.0,88557.0,2869.2733333333335,2860.5,234932.55862222225,2108,3788,19266.28,19015.0,31724929.89493333,7985.0,28309.0,5960018835282.598
78,r_200_50_10,1,0.5,0.5,200,200,3,66096.59290452937,65699.0,200480732.826488,200,40945.0,88082.93106004447,2661.91,2569.0,361698.2519,1778,3988,20089.34,20360.5,32548274.264399968,8356.0,29178.0,6433647179052.148
79,r_200_50_10,1,0.5,0.5,250,200,3,69042.20362653706,70703.0,137427568.27739757,250,44417.0,88602.0,2772.372,2762.0,209012.70561600002,1993,3708,17555.684,17374.5,38761384.39214401,4909.0,28603.0,6136797707542.343
80,r_200_50_10,1,0.4,0.6,100,200,3,66770.92798905629,67228.5,173973916.31119388,100,43170.0,87640.7221396731,2866.87,2800.0,314059.41310000006,2006,3953,19244.458666666666,18799.5,31601916.86071377,9345.0,28245.43333333333,5746806833336.811
81,r_200_50_10,1,0.4,0.6,150,200,3,63594.215401765236,64858.5,180125516.64283183,150,36405.0,84946.0,2805.16,2761.0,293176.76106666675,1919,3844,16959.406666666666,16618.0,41889383.54795558,4754.0,26796.0,5396495667902.504
82,r_200_50_10,1,0.4,0.6,200,200,3,66783.78327336701,67621.79086181278,198919575.37891608,200,40995.0,89258.0,2814.68,2728.0,326264.93759999966,1942,3942,18754.56,19887.0,45323039.69639999,5461.0,29173.0,6079866504132.748
83,r_200_50_10,1,0.4,0.6,250,200,3,66512.94578262018,67042.5,217770877.15117812,250,37882.0,89658.0,2696.012,2635.5,364832.115856,1724,3898,17520.908,16460.0,47537851.26753595,4951.0,29439.0,6476811283881.176
84,r_200_50_10,1,0.30000000000000004,0.7,100,200,3,59910.1143805729,60988.5,221189247.89364588,100,32614.0,83819.0,2848.97,2817.0,346541.6491,1978,4010,16734.099844789354,17391.0,43782410.36181713,4884.0,26988.492239467847,5003761071054.112
85,r_200_50_10,1,0.30000000000000004,0.7,150,200,3,57904.07776949825,58217.0,307381111.5204905,150,28110.0,84930.66542473919,2595.2266666666665,2521.0,401662.2819555557,1505,3799,15590.486666666666,15595.0,57424564.24982221,1951.0,28046.0,5727271105021.756
86,r_200_50_10,1,0.30000000000000004,0.7,200,200,3,62663.75105842887,62880.0,220088562.23573112,200,37341.0,86765.0,2693.455,2639.5,334887.5279750001,1777,3895,17444.515,17576.0,44711303.27977501,5011.0,28356.0,5881492859959.406
87,r_200_50_10,1,0.30000000000000004,0.7,250,200,3,62044.0104681712,61672.0,266355604.09480828,250,32909.0,87009.96649292628,2643.992,2548.0,449697.3759359998,1633,3914,16680.496,16942.5,55790551.02598406,2785.0,28752.0,6097682533650.413
88,r_200_50_10,1,0.19999999999999996,0.8,100,200,3,59512.21670634296,62171.0,167441357.37113535,100,33253.0,79010.31919642857,2933.17,2914.0,286796.00109999994,2003,3880,16327.33085835977,16387.5,37046089.37109447,5471.0,25783.31919642857,4562576478904.394
89,r_200_50_10,1,0.19999999999999996,0.8,150,200,3,64436.84289476935,66051.0,235342371.13523772,150,34953.0,87026.0,2863.7933333333335,2851.0,366580.2306222221,1912,4002,19158.11852651108,19525.5,30999396.65914784,7944.0,27914.0,5625766748619.621
90,r_200_50_10,1,0.19999999999999996,0.8,200,200,3,63599.988254790864,63941.0,220562765.5872781,200,37234.0,86912.62667660209,2830.94,2763.0,385970.2864000001,1901,4000,18394.814086156934,19216.5,32343599.762983207,5502.0,27677.0,5606211970913.637
91,r_200_50_10,1,0.19999999999999996,0.8,250,200,3,59500.916523201005,60451.0,276346849.0266341,250,28211.0,85574.8206442167,2696.416,2683.0,413918.1869439999,1632,4006,14894.474705357141,14311.0,48914644.88110312,2690.0,28046.0,5596144943038.387
92,r_200_50_10,1,0.09999999999999998,0.9,100,200,3,58667.719555816126,57804.5,203245058.6952215,100,34153.0,84023.70170244263,2968.16,2887.5,325089.61439999973,2053,4081,16791.524448177293,18260.0,46317082.00316899,3186.0,27077.555634301913,4698024192512.275
93,r_200_50_10,1,0.09999999999999998,0.9,150,200,3,57763.1563897639,57664.0,249778834.81539527,150,31353.0,85352.043219076,2678.34,2600.0,339270.15773333336,1824,3884,15668.97390958768,16048.0,59359969.38297067,2375.0,28103.043219076004,5462506858239.212
94,r_200_50_10,1,0.09999999999999998,0.9,200,200,3,63296.920158330206,64059.5,202580669.77672577,200,36948.0,86547.99480712166,2903.085,2857.5,370393.66777500004,1922,4040,15351.19876593058,15140.5,43149910.06505183,3287.0,27789.661469933184,5350660208846.68
95,r_200_50_10,1,0.09999999999999998,0.9,250,200,3,60542.99963603711,62008.0,229528548.699876,250,32901.0,85226.73632502893,2770.92,2748.5,424333.1855999998,1648,4041,17574.884,17668.0,30916010.286543973,7005.0,27475.0,5480145319400.109
96,r_200_75_10,1,0.9,0.1,100,200,3,99348.76,98685.0,202192660.14240006,100,73993.0,121997.0,3074.96,2998.0,173140.41839999997,2426,3827,26489.48,26304.0,71014932.12959999,11088.0,39811.0,10993680161166.0
97,r_200_75_10,1,0.9,0.1,150,200,3,106312.30167016339,105223.5,178081420.32967868,150,83313.0,128955.0,3072.46,3013.5,165579.6884,2505,4014,29652.99375511821,30040.0,50015973.64527617,14810.0,41626.0,12361381567495.316
98,r_200_75_10,1,0.9,0.1,200,200,3,105477.97634536451,105176.5,202817925.9213292,200,79533.0,127985.0,2933.555,2875.0,181900.796975,2297,3713,26615.81,26434.0,82588696.24389997,9321.0,42046.0,13022256449430.492
99,r_200_75_10,1,0.9,0.1,250,200,3,110721.99428682539,112413.0,202561503.539971,250,81571.0,133907.0,3075.648,3000.0,195536.66809599995,2363,3948,25817.492,25500.5,92952877.089936,5363.0,43062.0,13360994790737.06
100,r_200_75_10,1,0.8,0.2,100,200,3,108153.47,108574.0,208310887.60910004,100,82756.0,130043.0,3149.44,3082.0,230673.32640000008,2475,4099,31404.78,32479.5,46162577.75159999,17144.0,42047.0,12481915753226.0
101,r_200_75_10,1,0.8,0.2,150,200,3,107469.05333333333,106849.0,174213180.15715557,150,82218.0,129051.0,3083.5333333333333,3030.0,189506.50222222225,2426,3966,30653.373333333333,31642.0,41876436.44728888,15254.0,41403.0,12551319109209.0
102,r_200_75_10,1,0.8,0.2,200,200,3,101903.98189150859,103783.5,318072250.2993745,200,65573.0,130931.1204037491,2955.765,2905.5,296250.669775,2069,4077,23422.69,22050.0,97764377.01390003,5672.0,41933.0,13078027725221.562
103,r_200_75_10,1,0.8,0.2,250,200,3,105919.44666088214,105518.5,287543527.4662206,250,74747.0,132935.0,2932.332,2868.5,278642.20577599993,2121,4023,28923.088,29032.5,76706464.47225598,12141.0,43358.0,14094084713978.816
104,r_200_75_10,1,0.7,0.3,100,200,3,97711.2281769777,97956.0,330635503.4527891,100,63385.0,127127.0,2954.14,2901.0,279076.78039999993,2064,3886,24682.377907145143,23700.5,70969469.0600748,9110.0,40167.0,12018107269344.777
105,r_200_75_10,1,0.7,0.3,150,200,3,91287.69641770265,89603.0,480002595.83179575,150,52069.0,125646.0,2730.08,2630.0,395658.80693333346,1738,3951,25230.633333333335,24756.5,80008035.01888885,7719.0,40868.0,12858312100843.52
106,r_200_75_10,1,0.7,0.3,200,200,3,95675.07523585299,97587.5,496280099.41486925,200,52260.0,130171.7818574514,2858.6,2829.0,465841.2499999994,1755,4134,24002.863480747306,23780.0,106325259.01656498,6034.0,41776.03888888889,12984838460790.857
107,r_200_75_10,1,0.7,0.3,250,200,3,105441.66789891696,106920.0,276379934.9347283,250,72904.0,132125.0,2906.636,2878.5,251239.32750400004,2090,3867,29275.54,28536.0,61174455.896400005,14511.0,43254.0,14207440016045.447
108,r_200_75_10,1,0.6,0.4,100,200,3,99180.45143640674,98504.0,325101555.87029326,100,67487.0,127353.62590448625,3009.22,2907.0,309526.7515999999,2210,4032,25158.64,24609.0,83393696.71040003,7434.0,41083.0,11985790998770.81
109,r_200_75_10,1,0.6,0.4,150,200,3,100441.02023825888,102510.5,325930393.4412531,150,66958.0,128755.0,2946.68,2903.5,267992.4442666666,2120,3892,26448.66,25639.0,74649692.8110667,8855.0,41730.0,12870810500207.02
110,r_200_75_10,1,0.6,0.4,200,200,3,96252.85154609683,96941.0,398901364.7349211,200,56713.0,128413.0,2825.345,2760.0,359106.0959749999,1852,3984,23497.018186379926,22351.0,113520900.850707,3301.0,42182.0,13216792592857.025
