,instance_name,sample_num,xover_rate,mut_rate,pop_size,num_gen,n_kp,mean_f1,median_f1,variance_f1,sample_size,min_f1,max_f1,mean_f2,median_f2,variance_f2,min_f2,max_f2,mean_f3,median_f3,variance_f3,min_f3,max_f3,hypervolume
26,r_100_25_2,1,0.3,0.7,200,200,3,10207.57073,10089.5,10552322.23,200,4238,15932.39084,1363.305,1339.5,186898.142,629,2172,3036.666783,3063.5,1428351.816,889,5125.493976,1.08517E+11
27,r_100_25_2,1,0.3,0.7,250,200,3,9600.017106,9661,13172364.81,250,3188,15980.98116,1242.088,1186,236027.7843,491,2167,2873.065354,3016,1581377.721,503,4985,1.11096E+11
28,r_100_25_2,1,0.2,0.8,100,200,3,9369.754771,9476.5,9975267.238,100,3706,14196.34788,1352.56,1349,219260.1264,601,2230,2891.515099,2967,1176229.803,1104,4656,90283183959
29,r_100_25_2,1,0.2,0.8,150,200,3,9267.284568,9385.5,14133883.61,150,2698,15444.67647,1290.293333,1244.5,243058.8606,477,2200,2740.073946,2780.5,1483673.911,642,4735.167568,99511640117
30,r_100_25_2,1,0.2,0.8,200,200,3,9938.295666,10116,14249156.49,200,3649,16051.31226,1298.935,1309.5,221499.5508,533,2207,2966.919226,3052,2062830.09,34,5123.404027,1.13092E+11
31,r_100_25_2,1,0.2,0.8,250,200,3,9722.354475,9721.5,12100640.29,250,3319,15418.44855,1265.472,1220,226303.9292,515,2210,2789.891303,2962.5,1782888.859,325,4848,1.07192E+11
32,r_100_25_2,1,0.1,0.9,100,200,3,9056.42233,9337.5,10235930.45,100,3224,14272.58054,1426.51,1396,219472.0699,640,2379,2309.274347,2171,1594459.794,223,4611.255061,81149876112
33,r_100_25_2,1,0.1,0.9,150,200,3,9024.244331,9121.5,13460288.23,150,2346,15054.14688,1322.04,1302.5,227829.6917,530,2214,2663.287431,2747,1590653.002,630,4678,93687504549
34,r_100_25_2,1,0.1,0.9,200,200,3,9013.265399,8776,14911985.44,200,1932,15033,1299.115,1250.5,254989.0318,475,2208,2756.087032,2781,1628641.345,559,4860.489004,97777761285
35,r_100_25_2,1,0.1,0.9,250,200,3,9160.520341,9428,13354787.02,250,1812,15147.51523,1269.668,1315,243570.5658,407,2239,2435.350281,2336,2162432.891,0,4887,1.00526E+11
36,r_100_50_7,1,0.9,0.1,100,200,3,17906.1677,17817,28300458.58,100,8842,26585.31526,1334.89,1275,157531.8579,756,2082,4850.676305,4788,4366479.099,1271,8401,2.74165E+11
37,r_100_50_7,1,0.9,0.1,150,200,3,19946.63931,20076,15409173.8,150,12456,26484,1448.573333,1419.5,107237.778,926,2035,5153.720133,5032.5,3106277.019,1849,8341,2.75549E+11
38,r_100_50_7,1,0.9,0.1,200,200,3,21324.56063,21351,11264300.62,200,14656,26685.6897,1536.535,1535.5,76766.30878,1051,2053,6340.096071,6288,1648999.853,3800,8556,2.80411E+11
39,r_100_50_7,1,0.9,0.1,250,200,3,21244.44865,21521.5,14672548.3,250,11975,27816,1425.5,1411,93575.138,869,2012,5226.620077,4983.5,3117396.145,1961,8691,3.09701E+11
40,r_100_50_7,1,0.8,0.2,100,200,3,21114.88,21306.5,13726378.11,100,14281,27129,1503.53,1496.5,80869.5091,1085,2039,6261.04,6227,2244495.018,3427,8650,2.82154E+11
41,r_100_50_7,1,0.8,0.2,150,200,3,18377.32667,18437.5,25733808.41,150,9681,26745,1290.466667,1272,141426.8622,733,2049,5247.04,5412,4592823.558,1208,8753,3.05328E+11
42,r_100_50_7,1,0.8,0.2,200,200,3,20981.14615,21026.5,16844175.46,200,13170,27719.03541,1433.49,1393,115521.5599,878,2100,5881.066908,5810,3141945.27,2473,8795,3.15286E+11
43,r_100_50_7,1,0.8,0.2,250,200,3,18763.62653,19005,26656205.58,250,9177,27671,1289.112,1270.5,154244.3715,652,2066,4627.036034,4374,5189618.548,807,8942,3.13576E+11
44,r_100_50_7,1,0.7,0.3,100,200,3,18004.11463,18134.5,27979557.4,100,8783,26457,1320.36,1299.5,157193.6104,715,2018,4652.68,4458,5007611.698,634,8550,2.82542E+11
45,r_100_50_7,1,0.7,0.3,150,200,3,18274.33126,18069,23696105.59,150,9705,26831.34857,1274.18,1228,123031.2809,707,1971,4888.766667,4699.5,4655527.646,424,8531,3.02685E+11
46,r_100_50_7,1,0.7,0.3,200,200,3,18929.8691,18659,25726697.12,200,9713,27371.73388,1289.55,1268,146158.6175,651,2059,5211.82,5202.5,4708538.648,1584,8884,3.20088E+11
47,r_100_50_7,1,0.7,0.3,250,200,3,19799.95149,20011.5,26260454.28,250,10431,28035.76563,1345.564,1323,151481.3339,734,2057,4763.993673,4817,5807841.732,397,9001,3.17481E+11
48,r_100_50_7,1,0.6,0.4,100,200,3,18061.13862,18101.5,20732657.12,100,9293,25580.82553,1354.95,1294,144419.4875,744,2094,4257.116511,4000.5,4829246.786,396,7921,2.57364E+11
49,r_100_50_7,1,0.6,0.4,150,200,3,18219.26825,18411.5,35954632.6,150,7179,28138.00996,1289.9,1261,181350.81,568,2062,4632.493333,4421,6399455.397,446,9211,3.15322E+11
50,r_100_50_7,1,0.6,0.4,200,200,3,16258.35602,16444,40541797.26,200,5222,26680,1125.51,1078.5,204739.5399,458,2020,4410.172074,4419,5748630.689,203,8542.122222,3.1059E+11
51,r_100_50_7,1,0.6,0.4,250,200,3,19122.5499,19266.5,31050959.76,250,8885,28860.62512,1283.828,1229,178568.7024,587,2104,5511.594893,5510,4587298.306,1688,9374.550143,3.45459E+11
52,r_100_50_7,1,0.5,0.5,100,200,3,17249.5402,17328,34169893.3,100,6695,26746,1304.06,1265.5,181719.0364,663,2078,4877.95,5059,5591226.828,390,8604,2.84136E+11
53,r_100_50_7,1,0.5,0.5,150,200,3,17719.48038,17610.5,31037896.73,150,8059,26973.83799,1271.34,1210.5,203900.6111,580,2116,5012.853652,5097.5,4175560.746,877,8380,2.94595E+11
54,r_100_50_7,1,0.5,0.5,200,200,3,17001.63014,16999,42892794.27,200,5546,27706,1213.32,1150.5,226920.3176,525,2102,5006.333872,5078,5026600.593,1196,8767,3.14663E+11
55,r_100_50_7,1,0.5,0.5,250,200,3,17907.04142,18190.5,28615572.99,250,7575,26492.32961,1257.896,1230.5,195557.3652,504,2133,4509.54135,4476.5,6011603.79,311,8269,2.9287E+11
56,r_100_50_7,1,0.4,0.6,100,200,3,17328.79798,17631,25579077.46,100,7977,25130.49785,1337.96,1306.5,165017.7384,668,2194,4799.37,4674,3782766.173,1084,8074,2.59399E+11
57,r_100_50_7,1,0.4,0.6,150,200,3,17329.05787,17818.5,33581845.62,150,5841,26274,1310.233333,1314.5,173813.9922,631,2107,4494.015196,4274.5,5046619.575,667,8203.891334,2.7397E+11
58,r_100_50_7,1,0.4,0.6,200,200,3,18019.73707,18217,36861480.66,200,6768,27872.5305,1291.775,1245.5,193930.4044,583,2089,5412.49,5252,4377219.18,1807,9045,3.16737E+11
59,r_100_50_7,1,0.4,0.6,250,200,3,17775.11461,17830.5,35995733.16,250,7203,27910.12429,1269.648,1250,192851.6601,549,2086,5223.487671,5209.5,4456265.489,1236,8799,3.1442E+11
60,r_100_50_9,1,0.3,0.7,100,200,3,17031.38522,17431,35823016.74,100,6381,27086.1739,1351.51,1333,178510.6499,666,2223,4573.696671,4892,5715452.523,205,8435.696888,2.76957E+11
61,r_100_50_9,1,0.3,0.7,150,200,3,17938.96196,17791.5,34624175.44,150,7109,27671.22761,1340.386667,1325,171839.0372,643,2119,4848.668571,4722.5,5951426.171,400,8874,3.05266E+11
62,r_100_50_9,1,0.3,0.7,200,200,3,17413.29337,17235.5,35976822.67,200,6187,27716,1267.47,1244,176489.9691,540,2021,4336.379568,4014,6320583.706,39,8721.585915,3.12417E+11
63,r_100_50_9,1,0.3,0.7,250,200,3,18166.42081,18331,35434289.99,250,6176,28195.76231,1310.944,1271.5,183903.4929,556,2155,4511.472622,4242,6638079.323,79,8977.934605,3.18652E+11
64,r_100_50_9,1,0.2,0.8,100,200,3,17027.00403,17239.23854,32274860.04,100,6748,26386.08188,1355.38,1350,153997.4156,650,2126,4525.79,4315,5125254.406,327,8338,2.69392E+11
65,r_100_50_9,1,0.2,0.8,150,200,3,17083.80818,17465.57203,34294763.18,150,5808,26298.1989,1375.813333,1369.5,185280.0852,614,2165,4541.995497,4309,5970413.273,285,8619.581921,2.72838E+11
66,r_100_50_9,1,0.2,0.8,200,200,3,15804.05745,15684,45321287.37,200,3654,26735.91221,1228.215,1205,200853.7888,472,2070,4309.3,4539,7028289.42,0,8634,2.93887E+11
67,r_100_50_9,1,0.2,0.8,250,200,3,17274.05756,17323.5,49839490.98,250,3913,28198.38928,1265.732,1260.5,237572.2522,468,2124,4463.98,4277,6729265.22,258,9098,3.2279E+11
68,r_100_50_9,1,0.1,0.9,100,200,3,16523.69663,16650.5,34960453.44,100,5534,26683.52825,1336.53,1315,187592.4491,565,2102,4544.745282,4648.5,5862499.72,180,8638.528249,2.73804E+11
