,instance_name,sample_num,xover_rate,mut_rate,pop_size,num_gen,n_kp,mean_f1,median_f1,variance_f1,sample_size,min_f1,max_f1,mean_f2,median_f2,variance_f2,min_f2,max_f2,mean_f3,median_f3,variance_f3,min_f3,max_f3,hypervolume
0,r_100_50_9,1,0.30000000000000004,0.7,100,200,3,17031.38522104107,17431.0,35823016.73585716,100,6381.0,27086.17389862473,1351.51,1333.0,178510.64989999996,666,2223,4573.696671127513,4892.0,5715452.522974199,205.0,8435.696887686063,276956798198.59283
1,r_100_50_9,1,0.30000000000000004,0.7,150,200,3,17938.96196416466,17791.5,34624175.43720154,150,7109.0,27671.227613970186,1340.3866666666668,1325.0,171839.0371555556,643,2119,4848.668571428571,4722.5,5951426.171080914,400.0,8874.0,305266086692.9193
2,r_100_50_9,1,0.30000000000000004,0.7,200,200,3,17413.293369005547,17235.5,35976822.6667025,200,6187.0,27716.0,1267.47,1244.0,176489.9690999999,540,2021,4336.379568466354,4014.0,6320583.705890559,39.0,8721.585915492959,312417015633.8886
3,r_100_50_9,1,0.30000000000000004,0.7,250,200,3,18166.420805359325,18331.0,35434289.98771765,250,6176.0,28195.762306610406,1310.944,1271.5,183903.49286400003,556,2155,4511.472622330838,4242.0,6638079.322884664,79.0,8977.934604904633,318651686790.5657
4,r_100_50_9,1,0.19999999999999996,0.8,100,200,3,17027.00403182204,17239.238544474392,32274860.03615904,100,6748.0,26386.08187919463,1355.38,1350.0,153997.41559999992,650,2126,4525.79,4315.0,5125254.405900001,327.0,8338.0,269391908060.84073
5,r_100_50_9,1,0.19999999999999996,0.8,150,200,3,17083.808182771063,17465.572033898305,34294763.17651456,150,5808.0,26298.198901502405,1375.8133333333333,1369.5,185280.0851555556,614,2165,4541.995496562521,4309.0,5970413.27282105,285.0,8619.581920903955,272838228967.45703
6,r_100_50_9,1,0.19999999999999996,0.8,200,200,3,15804.057451236644,15684.0,45321287.373678096,200,3654.0,26735.912214832297,1228.215,1205.0,200853.7887749998,472,2070,4309.3,4539.0,7028289.420000001,0.0,8634.0,293886606234.72534
7,r_100_50_9,1,0.19999999999999996,0.8,250,200,3,17274.057556935764,17323.5,49839490.979369946,250,3913.0,28198.38928067701,1265.732,1260.5,237572.25217600004,468,2124,4463.98,4277.0,6729265.2196,258.0,9098.0,322790264302.27856
8,r_100_50_9,1,0.09999999999999998,0.9,100,200,3,16523.69663171004,16650.5,34960453.44222933,100,5534.0,26683.528248587572,1336.53,1315.0,187592.44909999988,565,2102,4544.745282485876,4648.5,5862499.720338833,180.0,8638.52824858757,273804352832.99893
9,r_100_50_9,1,0.09999999999999998,0.9,150,200,3,15396.752819533689,14702.0,38704917.822573975,150,4584.0,26010.18619913479,1285.5533333333333,1276.0,205395.00715555548,509,2135,4116.17033828802,3846.0,6065991.7602752065,215.0,8329.0,261983254174.63876
10,r_100_50_9,1,0.09999999999999998,0.9,200,200,3,15500.154525016005,15553.5,42098825.88512969,200,3903.0,25935.095871306938,1253.97,1230.5,227901.5491,409,2194,4234.7432598837195,4264.5,6170513.895578482,254.0,8436.0,273816619379.31943
11,r_100_50_9,1,0.09999999999999998,0.9,250,200,3,15627.392147515395,15688.0,45025261.91372085,250,3923.0,27037.0,1210.244,1192.5,237887.19246400017,418,2166,4250.984791411385,3953.0,5802190.08296184,219.0,8488.876494023905,291383767509.43756
