,instance_name,sample_num,xover_rate,mut_rate,pop_size,num_gen,n_kp,mean_f1,median_f1,variance_f1,sample_size,min_f1,max_f1,mean_f2,median_f2,variance_f2,min_f2,max_f2,mean_f3,median_f3,variance_f3,min_f3,max_f3,hypervolume
10,r_100_25_5,1,0.7,0.3,200,200,5,9586.752801,9668.5,2807754.999,200,5648,12341.96101,1474.62,1413.5,117643.1256,909,2151,1334.905841,1310.5,186741.6265,353,2043,35244875465
11,r_100_25_5,1,0.7,0.3,250,200,5,9576.902861,9748.5,2455945.341,250,5152,12103.90351,1435.284,1408.5,88294.41134,958,2135,1400.868256,1472,171452.4187,557,2143,36181822171
12,r_100_25_5,1,0.6,0.4,100,200,5,9476.119527,9591.5,2502186.26,100,6696,11827.0175,1528.29,1498,101630.2459,1045,2157,1516.417384,1573.5,188338.4009,687,2138,33517221869
13,r_100_25_5,1,0.6,0.4,150,200,5,8817.798295,8931.5,2473077.811,150,5588,11434.90708,1449.66,1419,99150.1844,892,2087,1451.42892,1511.5,170894.3007,542,2077,33026916745
14,r_100_25_5,1,0.6,0.4,200,200,5,9060.939622,9230.5,2495295.793,200,5628,11543.49438,1446.05,1411,118240.0975,916,2091,1072.95325,1061,326462.6586,0,2091,33021575091
15,r_100_25_5,1,0.6,0.4,250,200,5,9060.191798,9235,4711143.712,250,4607,12479.24881,1359.372,1352.5,136229.8176,697,2103,1479.813944,1468,217822.9998,581,2346,41323222267
16,r_100_25_5,1,0.5,0.5,100,200,5,7923.180363,8214.5,3644859.428,100,4244,10861.02294,1431.54,1414.5,123697.3084,911,2093,1164.350149,1278,237986.057,128,1961.753715,27897751359
17,r_100_25_5,1,0.5,0.5,150,200,5,8431.174235,8457.38914,3582761.328,150,4777,11525.97981,1426.793333,1395,96879.92396,931,2101,1186.924357,1104,205773.7065,336,2042.238202,31376581969
18,r_100_25_5,1,0.5,0.5,200,200,5,8211.255059,8137.5,4098904.803,200,4163,11734,1319.605,1246,116765.529,815,2065,1168.717059,1184,263887.6018,229,2193,35040162722
19,r_100_25_5,1,0.5,0.5,250,200,5,8683.468702,8898,3830847.6,250,4593,12031.42979,1401.78,1352.5,130043.9076,816,2139,1171.159276,1102,250059.2073,73,2165.022936,34732556715
20,r_100_25_5,1,0.4,0.6,100,200,5,8146.478677,8309,3458720.086,100,4533,11085.2489,1482.26,1485,110688.9524,971,2137,1199.572285,1213,227341.1549,293,2004,28307535770
21,r_100_25_5,1,0.4,0.6,150,200,5,7643.760595,7984.5,5207698.084,150,3156,11057.31482,1330.906667,1306.5,166655.1513,720,2255,1154.981319,1224.5,302280.675,70,1999,30837422109
22,r_100_25_5,1,0.4,0.6,200,200,5,8467.624363,8452,4866352.943,200,4187,12036.16476,1330.865,1289.5,141035.8468,722,2105,1239.761615,1225,360522.4064,0,2231.574371,37344725935
23,r_100_25_5,1,0.4,0.6,250,200,5,8755.002201,8944.5,3221959.29,250,5270,11729.2241,1336.76,1289.5,100112.4064,811,1980,1491.912896,1556.5,169523.8998,607,2178,37452763362
24,r_100_25_5,1,0.3,0.7,100,200,5,8198.540456,8152,2580340.307,100,5256,10905.43824,1497.36,1447,113465.8904,987,2146,1168.7121,1219,303900.3045,0,2046,28223358286
25,r_100_25_5,1,0.3,0.7,150,200,5,7834.758173,7946,5443580.637,150,3454,11362.42369,1324.766667,1272.5,162371.1122,676,2051,1317.72,1360.5,283538.8016,233,2138,33748838509
26,r_100_25_5,1,0.3,0.7,200,200,5,7504.956582,7637.5,5054919.638,200,3543,11093.89333,1242.375,1207.5,167042.6744,613,2138,1127.84636,1112,245910.4374,72,2034,32693004856
27,r_100_25_5,1,0.3,0.7,250,200,5,8312.893828,8728.515625,4798031.365,250,4033,11827.07463,1440.524,1421,168131.3614,728,2194,1110.947784,1083,244838.3495,148,2010,31554146190
28,r_100_25_5,1,0.2,0.8,100,200,5,7493.279012,7605.645455,4209809.703,100,3575,10834.74576,1457.95,1453.5,113277.0875,840,2082,1121.371585,1147.5,285097.201,0,2025,27064404730
29,r_100_25_5,1,0.2,0.8,150,200,5,8115.13282,8405.177778,4162410.372,150,3939,11298.27181,1448.2,1431,156748.44,790,2122,1125.522155,1143.5,225163.5132,181,1915.518182,29106756982
30,r_100_25_5,1,0.2,0.8,200,200,5,8680.15375,8909,4019108.254,200,4153,11931.34862,1400.665,1353.5,122198.3528,804,2056,1396.876637,1379.5,216198.7623,245,2246,36631777525
31,r_100_25_5,1,0.2,0.8,250,200,5,7467.592968,7589.5,6132498.987,250,2645,11543,1392.3,1373,187685.306,652,2247,1061.787314,1029,283197.7749,134,2053.016461,29745212866
32,r_100_25_5,1,0.1,0.9,100,200,5,7450.602183,7398.5,4539443.997,100,3858,11046.20717,1470.63,1462.5,146833.8731,830,2169,967.4412759,956,328827.5873,57,2042,26435410279
33,r_100_25_5,1,0.1,0.9,150,200,5,7426.343095,7555.5,3705330.362,150,3482,10698.46011,1501.42,1495,131830.2036,888,2185,949.690216,896.5,226389.2753,51,1907.029613,24477742712
34,r_100_25_5,1,0.1,0.9,200,200,5,7686.845127,7703,5392633.03,200,3185,11473,1428.455,1427.5,149843.878,808,2166,1107.9338,1087.5,263831.8543,156,2122.425056,30211585691
35,r_100_25_5,1,0.1,0.9,250,200,5,7103.490026,7269.5,5868660.639,250,1800,10935.82832,1367.348,1392,177688.4429,590,2156,1036.293496,965.5,289463.6913,51,2033.40625,28693631706
36,r_100_50_8,1,0.9,0.1,100,200,5,14969.11955,15306.5,4654821.716,100,10382,18203.96697,1521.47,1539.5,78730.8091,1073,2002,2130.887622,2183,416950.7871,756,3159,65365233185
37,r_100_50_8,1,0.9,0.1,150,200,5,16179.40185,16094,6026832.571,150,11267,20059.89281,1491.106667,1466.5,67343.50862,1076,1971,2363.578546,2372.5,873116.6658,562,3816.831683,84838668168
38,r_100_50_8,1,0.9,0.1,200,200,5,15365.34988,15383,6948234.3,200,10207,19615.98819,1422.615,1379.5,94290.89678,929,2005,2176.692795,2227,636888.6972,594,3600.947867,82286842412
39,r_100_50_8,1,0.9,0.1,250,200,5,16152.94927,16163,3084580.438,250,12337,19151,1436.648,1421,33275.5001,1111,1853,2795.652,2827,198056.0909,1558,3594,83232877360
40,r_100_50_8,1,0.8,0.2,100,200,5,14592.52499,14687,6137050.462,100,9684,18440,1444.07,1413,81350.5651,1032,1970,2262.530676,2314.5,347585.5936,1050,3291,70799800632
41,r_100_50_8,1,0.8,0.2,150,200,5,14817.9217,14897,8212832.467,150,9351,19367.82637,1424.94,1397,84070.92307,968,1992,2029.624776,2092,559518.1932,451,3453,77061748715
42,r_100_50_8,1,0.8,0.2,200,200,5,14703.62666,14680.5,7201204.447,200,8898,19416.90882,1386.18,1343,90136.9976,873,2004,1822.065294,1794.5,810822.9085,189,3579,79499552092
43,r_100_50_8,1,0.8,0.2,250,200,5,14729.23399,14873.5,10227447.31,250,8207,19882,1343.832,1336.5,104753.8198,821,1945,1924.973935,2025,869720.1134,115,3438,82685428241
44,r_100_50_8,1,0.7,0.3,100,200,5,14893.29002,15063,9486983.521,100,8581,19359.38996,1447.77,1427.5,103500.8171,922,2019,2500.635464,2579.5,579830.9011,845,3655.721393,81511714600
45,r_100_50_8,1,0.7,0.3,150,200,5,14529.21167,14601,8016145.814,150,8804,18972.55776,1389.68,1356,93300.75093,907,1966,2268.151013,2291.5,633772.7086,548,3680.760095,81581066638
46,r_100_50_8,1,0.7,0.3,200,200,5,13396.36144,13432,10753557.34,200,7178,18432.99766,1299.825,1266,133671.3044,735,2006,1778.684564,1747.5,874120.7156,68,3380,76341666446
47,r_100_50_8,1,0.7,0.3,250,200,5,13608.62571,13727.5,9844735,250,6857,18794.84701,1281.196,1256,120842.8136,716,1979,1696.895034,1685.5,904417.4734,38,3378,77682289230
48,r_100_50_8,1,0.6,0.4,100,200,5,14042.30796,14326,8305242.749,100,8534,18979,1420.02,1379.5,99010.2996,925,1989,1820.966675,1700,603983.1758,305,3158,69153073733
49,r_100_50_8,1,0.6,0.4,150,200,5,13289.78883,13287.34615,8243330.293,150,7761,18104.81043,1285.106667,1245.5,90010.90862,808,2020,1833.006667,1774.5,658118.86,298,3243,73735512859
50,r_100_50_8,1,0.6,0.4,200,200,5,14543.59359,14550.53883,9155752.906,200,8823,19489.3884,1384.93,1335,104454.0851,856,1973,2135.695458,2149.5,592854.5136,627,3538,81540601479
51,r_100_50_8,1,0.6,0.4,250,200,5,13727.02746,14023,12526363.76,250,6484,19601.59259,1254.72,1233,131331.5616,667,1952,1826.009098,1791.5,972382.7488,0,3520,86643133670
52,r_100_50_8,1,0.5,0.5,100,200,5,13642.44268,14267.07845,9270134.414,100,7630,18039.68158,1435.78,1400,126874.4516,827,2087,1755.062072,1702.5,790878.3407,0,3344,67383005259
53,r_100_50_8,1,0.5,0.5,150,200,5,13864.47711,14170.03086,10531215.5,150,7421,18974.9901,1367.293333,1324,116056.1673,784,1979,1898.306667,1906,599526.8126,326,3361,74874617782
54,r_100_50_8,1,0.5,0.5,200,200,5,13050.28806,12869,13784816.38,200,5972,18957.07692,1293.86,1281.5,134611.4204,656,1957,1757.48,1631,868522.2096,22,3513,78139145332
55,r_100_50_8,1,0.5,0.5,250,200,5,13709.4501,13694.5,13828096.38,250,6556,19710.39535,1332.672,1301.5,141543.8684,730,2010,1955.074753,2011,936592.73,183,3580.827887,83339513735
56,r_100_50_8,1,0.4,0.6,100,200,5,13303.66145,13445.5,10054828.16,100,7227,18109.01505,1381.07,1340.5,116798.8251,832,2071,1839.626635,1863,772360.6449,227,3179.8627,67330982784
57,r_100_50_8,1,0.4,0.6,150,200,5,12956.35559,13126,10837769.87,150,6979,18040,1307.106667,1281,131643.042,740,1980,1710.252793,1711.5,907421.3924,63,3303,70648173972
58,r_100_50_8,1,0.4,0.6,200,200,5,12446.02444,12772,11896278.85,200,4698,18039.67927,1240.865,1206,125994.1068,625,1988,1642.065,1532,911507.8808,0,3292,74121751106
59,r_100_50_8,1,0.4,0.6,250,200,5,12422.89285,12638.5,16113575.48,250,4742,19423.40297,1271.12,1217.5,155076.5936,576,2006,1592.134091,1562.5,929510.1227,0,3470.449173,77121403584
60,r_100_50_8,1,0.3,0.7,100,200,5,11462.03801,11280.5,13285661.72,100,4623,17417.80796,1346.03,1299,143518.2491,758,1997,1585.393724,1602,718423.6385,111,3085,59040481404
61,r_100_50_8,1,0.3,0.7,150,200,5,12223.88762,12343.3195,13161442.32,150,5233,17926,1292.54,1261.5,130205.9417,665,1990,1680.879584,1658.5,1041251.715,27,3432,71211226586
62,r_100_50_8,1,0.3,0.7,200,200,5,12505.14967,11916.63928,15272956.57,200,6055,19162.40319,1298.2,1230,131286.65,749,2009,1762.284669,1647,1123733.643,166,3424.875622,75157016501
63,r_100_50_8,1,0.3,0.7,250,200,5,13163.18216,13249.20988,11487295.55,250,6898,18982.88462,1296.684,1266,119091.5121,742,2030,1903.465413,1919,883309.443,61,3457,79811075410
64,r_100_50_8,1,0.2,0.8,100,200,5,12159.82615,12624.5,12507910.54,100,5475,17555.15299,1459.03,1438.5,147893.5691,839,2197,1624.626653,1663,810035.0116,73,3215,56217701617
65,r_100_50_8,1,0.2,0.8,150,200,5,12160.1404,12249.56098,12014205.93,150,5124,17847.51339,1303.193333,1254,151686.8093,697,2059,1678.866667,1615,804714.8089,114,3214,66764035795
66,r_100_50_8,1,0.2,0.8,200,200,5,12249.26937,12424,15665394.27,200,4852,18893.27738,1281.565,1290.5,145391.0658,662,2035,1789.315748,1662,953719.2099,21,3437,74384575330
67,r_100_50_8,1,0.2,0.8,250,200,5,12320.17025,12529.5,14550461.9,250,4749,18885.19372,1318.368,1287.5,154125.2886,648,2035,1504.812998,1410.5,825816.9665,0,3174,67733464157
68,r_100_50_8,1,0.1,0.9,100,200,5,12462.63536,12485.29208,10278376.56,100,6563,17895.49296,1509.39,1455.5,114587.6779,990,2113,1612.463516,1599,648812.608,23,3106.443914,53825682241
69,r_100_50_8,1,0.1,0.9,150,200,5,11691.66183,11664,13654294.47,150,4701,17835.28194,1359.846667,1362,167316.9298,677,2054,1551.820595,1515.5,786985.8777,93,3234.782609,60247619807
70,r_100_50_8,1,0.1,0.9,200,200,5,12504.94689,12793.5,13080206.71,200,5838,18241.62099,1394.555,1375,132087.607,765,2082,1514.002416,1446.5,798408.0674,44,3236,64583374466
71,r_100_50_8,1,0.1,0.9,250,200,5,12889.74559,13036.5,11997492.29,250,5898,18898.73424,1358.472,1353,154982.8892,696,2089,1648.904743,1608.5,757171.7166,0,3280.193237,69455193453
72,r_100_75_5,1,0.9,0.1,100,200,5,22056.01132,21971.1669,8376048.498,100,16729,26923,1526.99,1492.5,44468.0299,1205,1922,2882.977555,3034,1606821.352,294,4916.504854,1.40133E+11
73,r_100_75_5,1,0.9,0.1,150,200,5,22752.96674,23103,10176975.94,150,16315,28316.84444,1487.533333,1456.5,61193.87556,1111,1978,2813.46338,2871.5,1609534.617,314,4974,1.57197E+11
74,r_100_75_5,1,0.9,0.1,200,200,5,22154.64867,22789.77723,15031867.68,200,14353,28458.38462,1473.835,1437,83725.31777,1015,1985,2694.888698,2691,1299357.535,347,4798.034398,1.51508E+11
75,r_100_75_5,1,0.9,0.1,250,200,5,21870.13793,21613,12960392.32,250,14889,28005.44922,1412.792,1395.5,73781.11674,984,2026,2915.905248,2904.5,1732537.548,332,5215,1.70428E+11
76,r_100_75_5,1,0.8,0.2,100,200,5,20536.71264,20247.5,13824258.26,100,14311,26497,1391.1,1344.5,90157.53,970,2070,2790.837652,2685.5,1441527.715,570,4836,1.47033E+11
77,r_100_75_5,1,0.8,0.2,150,200,5,22331.20673,22596.5,11983894.65,150,15270,27711.42925,1500.526667,1473.5,78729.84929,1067,2131,2976.043232,2915,1222570.244,540,5031.111111,1.54884E+11
78,r_100_75_5,1,0.8,0.2,200,200,5,21008.24372,21206.5,17730734.34,200,12389,28209.4228,1355.885,1325,105182.3118,859,1962,2439.556188,2465,1838133.215,91,5005,1.64128E+11
79,r_100_75_5,1,0.8,0.2,250,200,5,21457.19569,21656,17780013.14,250,12869,28194,1416.016,1400,97119.67974,912,1984,2754.464846,2641,1342955.163,513,5050,1.65416E+11
80,r_100_75_5,1,0.7,0.3,100,200,5,21681.59413,21937.5,11938054.57,100,14150,26841.93897,1484.78,1453,88120.5916,1059,2037,3225.031996,3308,976547.854,1141,4774.370709,1.48026E+11
81,r_100_75_5,1,0.7,0.3,150,200,5,20334.84125,20587.84652,16701950.37,150,12267,27665.15392,1429.106667,1404.5,116915.1753,861,2002,2363.043437,2329.5,1378532.375,277,4698.901099,1.42713E+11
82,r_100_75_5,1,0.7,0.3,200,200,5,20527.43986,20786.5,22070072.33,200,11026,28186.98533,1372.71,1337.5,114889.1659,855,2019,2434.809099,2474.5,1622802.371,156,5110,1.63917E+11
83,r_100_75_5,1,0.7,0.3,250,200,5,20481.00271,20518.5,19971489.85,250,11299,28096.49751,1310.304,1265.5,114755.0676,782,1999,2762.954357,2519,1634624.589,568,5067.980296,1.74374E+11
84,r_100_75_5,1,0.6,0.4,100,200,5,19754.90254,20026,18341424.69,100,11904,26715.13452,1473.03,1421,139963.1691,892,2104,2342.266386,2251,1352359.511,219,4591,1.30767E+11
85,r_100_75_5,1,0.6,0.4,150,200,5,18825.4981,19187,26789059.89,150,9075,26586.7388,1342.626667,1308.5,130246.874,794,2047,2737.835574,2724,1939293.832,228,5090.688259,1.56039E+11
86,r_100_75_5,1,0.6,0.4,200,200,5,19410.61851,20197,29056228.59,200,9036,28108.20719,1359.46,1298,166909.4784,692,2113,2319.977699,2189,1672884.325,77,4731.221719,1.48953E+11
87,r_100_75_5,1,0.6,0.4,250,200,5,20112.49073,20145.5,25669783.55,250,10510,28843.8796,1314.664,1303,114567.2231,782,1984,2446.585238,2325.5,1628634.35,212,4910.891089,1.68272E+11
88,r_100_75_5,1,0.5,0.5,100,200,5,19468.18306,19219,25429766.43,100,10053,27612,1376.73,1333.5,118709.9971,845,2015,3011.150415,2953.5,1355892.435,931,4961,1.56222E+11
89,r_100_75_5,1,0.5,0.5,150,200,5,20454.0771,20934.11002,19416344.33,150,12205,27848.42012,1426.96,1400,111048.3851,896,2088,2571.87053,2592,1615525.965,229,4769,1.46297E+11
90,r_100_75_5,1,0.5,0.5,200,200,5,18930.69262,19033.5,32296019.35,200,8790,28166.47785,1321.16,1298.5,172804.8444,647,2043,2422.993028,2261.5,1757017.487,30,4929.064039,1.57059E+11
91,r_100_75_5,1,0.5,0.5,250,200,5,17955.28506,18244.5,28004371.49,250,8169,27379.1256,1294.224,1296.5,146769.4458,649,2017,2222.48679,2031.5,1653696.104,65,4686,1.4841E+11
92,r_100_75_5,1,0.4,0.6,100,200,5,20003.28251,20852.5,20943783.55,100,10989,27394.74717,1504.97,1468,147067.1691,890,2109,2245.834487,2343,1180125.8,133,4197.55102,1.21297E+11
93,r_100_75_5,1,0.4,0.6,150,200,5,19512.44046,20149,19962529.85,150,10877,26635.69576,1405.286667,1348.5,138704.9778,800,2083,2460.064558,2316,1823920.831,0,4780.769231,1.46521E+11
94,r_100_75_5,1,0.4,0.6,200,200,5,18342.84293,18918,25336713.11,200,9215,26426.94578,1304.495,1267.5,127689.6,724,2053,2360.028949,2287,1960675.539,0,4987,1.53343E+11
95,r_100_75_5,1,0.4,0.6,250,200,5,20068.75909,19952.5,26997940.66,250,9691,28984.98765,1326.532,1304,118523.857,713,2050,2652.831091,2519.5,2123643.658,171,5261,1.78101E+11
96,r_100_75_5,1,0.3,0.7,100,200,5,18703.27899,19162.62654,20608861.17,100,10080,26218.35106,1497.55,1494,148099.7475,851,2174,2523.965169,2520,1893884.922,191,4819.417476,1.25096E+11
97,r_100_75_5,1,0.3,0.7,150,200,5,18117.45018,18741,28187227.57,150,8288,26423.20942,1346.62,1314.5,164368.0089,704,2088,2437.873948,2426,1702117.997,163,4800.950119,1.40926E+11
98,r_100_75_5,1,0.3,0.7,200,200,5,17389.81171,18202.5,35879351.82,200,5496,26709,1247.85,1252,170750.9575,549,1977,2393.302647,2192,1862442.217,187,5005.176471,1.54694E+11
99,r_100_75_5,1,0.3,0.7,250,200,5,18825.15731,18923,31121271.34,250,8104,27709.46466,1316.488,1264,182790.8899,618,2113,2458.626036,2374,2021754.269,0,4940.952381,1.58509E+11
100,r_100_75_5,1,0.2,0.8,100,200,5,18417.45959,18388,20332460.17,100,10614,26122.61879,1452.74,1429,118191.3724,890,2042,2219.284471,2076,1387104.393,240,4475,1.22634E+11
101,r_100_75_5,1,0.2,0.8,150,200,5,18219.60939,18606.1973,25966386.28,150,7868,26747.4902,1340.14,1301,124860.9871,762,1979,2287.13264,2158,1890087.518,33,4744.630072,1.41187E+11
102,r_100_75_5,1,0.2,0.8,200,200,5,17940.05661,18298,24603605.16,200,7548,26471.76728,1351.66,1333.5,120044.1644,719,2009,2393.469261,2190.5,1670052.967,275,4974.509804,1.43745E+11
103,r_100_75_5,1,0.2,0.8,250,200,5,17603.32097,17716,30197058.88,250,7445,26889.72877,1263.9,1261.5,179724.826,524,2086,2122.398743,1941,1786953.407,0,5057,1.51734E+11
104,r_100_75_5,1,0.1,0.9,100,200,5,17659.15586,18211.14303,24520219.66,100,8002,25341.26387,1482.86,1472,118336.9204,890,2134,2246.811888,2205.5,1650928.811,84,4650.110865,1.12595E+11
105,r_100_75_5,1,0.1,0.9,150,200,5,18145.64666,18338.5,26276565.98,150,7846,26267.70375,1386.293333,1379,137214.0073,780,2065,2456.981835,2437,1649893.485,150,4625,1.3695E+11
106,r_100_75_5,1,0.1,0.9,200,200,5,19372.75123,19921,31878240.89,200,8046,28509.58993,1488.37,1467,167330.6231,809,2194,2377.649556,2313,1446188.878,92,4829.62963,1.3678E+11
107,r_100_75_5,1,0.1,0.9,250,200,5,18785.85833,19171,23944458.44,250,8770,26874.00869,1431.912,1452,121232.8403,793,2047,2459.166224,2443,1850268.652,106,4916.22276,1.40674E+11
108,r_100_100_6,1,0.9,0.1,100,200,5,25881.43428,26070.76952,13705853.61,100,18610,31640.92121,1484.55,1453.5,64225.6075,1115,1931,3072.034897,2996.5,2355646.12,408,5828.992771,1.8751E+11
109,r_100_100_6,1,0.9,0.1,150,200,5,25064.3087,25283,19807975.93,150,16242,32887.88374,1436.566667,1410,78609.25889,981,1971,2803.042742,2777,2196212.837,99,5476.372881,1.92377E+11
110,r_100_100_6,1,0.9,0.1,200,200,5,26386.92543,26492.1809,17013869.04,200,17906,33035,1412.485,1368,65815.47977,1025,1917,3705.205,3684,1881014.863,1091,6072,2.2955E+11
111,r_100_100_6,1,0.9,0.1,250,200,5,26381.62847,26932.28147,19974912.11,250,16490,33584,1394.476,1372,86783.04942,903,1913,3149.142663,3239,1950413.131,322,6031.9,2.30793E+11
112,r_100_100_6,1,0.8,0.2,100,200,5,23991.67821,24417.5,21675095.1,100,14710,31114,1359.65,1335,82101.5875,907,1887,2950.23,2716.5,2654952.217,64,5966,2.02372E+11
113,r_100_100_6,1,0.8,0.2,150,200,5,24629.59441,25044,22128170.64,150,15228,31994.57975,1393.746667,1356,86902.80249,893,1975,3162.547899,3131.5,2206963.117,380,5948,2.13962E+11
114,r_100_100_6,1,0.8,0.2,200,200,5,23858.0267,24071,24081461.89,200,14285,31757.06076,1302.57,1274,87021.3951,826,1866,2884.695,2550.5,2109918.072,322,5955,2.18522E+11
115,r_100_100_6,1,0.8,0.2,250,200,5,24090.66412,24312.11646,29132208.87,250,12708,32620,1355.024,1351,130694.8874,783,2017,2992.174016,2838.5,1993110.249,250,5914.666667,2.18297E+11
116,r_100_100_6,1,0.7,0.3,100,200,5,23548.24086,24254.5,29962340.69,100,12169,31709.41992,1384.85,1376.5,97288.3675,907,1951,2958.55025,2928,2530679.493,115,5757.917275,1.97313E+11
117,r_100_100_6,1,0.7,0.3,150,200,5,24072.00881,24409.44175,29802317.53,150,13531,32940.12258,1427.573333,1419,113682.818,881,2031,2559.578514,2433.5,1948738.776,21,5422.934426,1.90679E+11
118,r_100_100_6,1,0.7,0.3,200,200,5,25177.03294,25551,25405816.5,200,15838,34073,1361.665,1348,119153.7828,787,2021,3095.510835,3025,2229424.915,445,6088,2.32311E+11
119,r_100_100_6,1,0.7,0.3,250,200,5,24199.88576,24721.42982,36667556.09,250,11794,34558.19648,1359.412,1364,129989.0103,755,2007,2629.396208,2534,2055583.507,31,5688.803922,2.14471E+11
120,r_100_100_6,1,0.6,0.4,100,200,5,24010.97991,25046.5,31507714.53,100,13907,32436.70525,1411.26,1403,123359.7324,846,2096,3183.519973,3012,2038016.653,529,5945.333333,2.06142E+11
121,r_100_100_6,1,0.6,0.4,150,200,5,22593.34949,23122.26309,36551930.76,150,10845,32178.32039,1312.54,1286.5,136914.0084,744,1968,2807.484029,2717,2184598.526,164,5672,2.01703E+11
122,r_100_100_6,1,0.6,0.4,200,200,5,24680.97974,25150,22274373.99,200,15534,32547.42141,1387.28,1380,92628.2616,902,2005,3056.059788,2937,2532436.38,99,6010.072727,2.16592E+11
123,r_100_100_6,1,0.6,0.4,250,200,5,24756.45789,25154.5,29442227.79,250,13737,35032.79798,1363.156,1363.5,130665.8837,753,2030,2827.282858,2787.5,1983180.757,368,5522,2.16025E+11
124,r_100_100_6,1,0.5,0.5,100,200,5,23123.24075,23447.5,27658973.26,100,13425,31444.46766,1391.17,1364.5,101173.3611,877,1961,2813.846861,2782,2519563.813,167,5802,1.91622E+11
125,r_100_100_6,1,0.5,0.5,150,200,5,22951.01182,22904.5,32986937.82,150,12263,31807.55917,1348.56,1327.5,125147.4331,731,2036,2963.062463,2962,2718125.133,64,5965,2.09333E+11
126,r_100_100_6,1,0.5,0.5,200,200,5,22496.42329,22765,35189735.38,200,11019,32943.11387,1332.435,1289,169047.7358,650,2032,2736.978336,2535,2252447.011,279,5557,1.97401E+11
127,r_100_100_6,1,0.5,0.5,250,200,5,22450.59066,23328,34133443.98,250,10863,32421.49447,1292.516,1254,146291.6337,696,1978,2628.426931,2549,2316789.469,33,5605,2.04111E+11
128,r_100_100_6,1,0.4,0.6,100,200,5,22651.28825,23207,32181190.65,100,11420,32044.60289,1441.42,1429,134226.5836,812,2085,2613.487922,2448,2688731.789,53,5588.232911,1.77477E+11
129,r_100_100_6,1,0.4,0.6,150,200,5,22646.29617,23299.5,31994437.07,150,11599,31397.71371,1350.926667,1335,123655.4413,744,2002,2793.531785,2573,2827271.844,132,5922,2.02166E+11
130,r_100_100_6,1,0.4,0.6,200,200,5,21596.11054,21976.21788,39901897.63,200,10073,31360.52029,1279.635,1225.5,146448.0918,643,2062,2720.577076,2540,2763817.996,7,5915.263598,2.08303E+11
131,r_100_100_6,1,0.4,0.6,250,200,5,22672.51881,23652.5,36028012.18,250,11195,32656.79398,1356.564,1342,163385.5179,663,2090,2669.798896,2523,2314282.962,62,5756,2.00162E+11
132,r_100_100_6,1,0.3,0.7,100,200,5,20606.7814,20584,39334677.84,100,9835,30950.80607,1360.89,1327,138460.3179,759,2049,2770.913387,2765.5,2429321.533,60,5650.771499,1.75887E+11
133,r_100_100_6,1,0.3,0.7,150,200,5,21710.63946,22473,39513375.1,150,9578,31756.38832,1358.586667,1368,143532.9358,711,2014,2657.917391,2520.5,2346807.493,0,5733,1.91912E+11
134,r_100_100_6,1,0.3,0.7,200,200,5,23093.61958,23022,34362103.84,200,12054,32685.45614,1364.075,1353,132485.5994,728,2006,2733.136692,2635,2084958.055,296,5723,2.01222E+11
