,instance_name,sample_num,xover_rate,mut_rate,pop_size,num_gen,n_kp,mean_f1,median_f1,variance_f1,sample_size,min_f1,max_f1,mean_f2,median_f2,variance_f2,min_f2,max_f2,mean_f3,median_f3,variance_f3,min_f3,max_f3,hypervolume
0,r_200_50_1,1,0.9,0.1,100,200,5,50877.346884400285,51083.5,27802074.69123173,100,40158.0,59478.0,3189.56,3133.5,121805.46639999999,2661,3866,7415.383208941304,7516.5,5342898.109562754,2778.0,10998.486486486487,1289747998363.9907
1,r_200_50_1,1,0.9,0.1,150,200,5,55919.66094688078,56313.0,21281734.139311764,150,46044.0,63650.0,3272.56,3262.0,84946.47306666663,2786,3830,8009.255775577558,8164.0,3086970.2941534044,3955.0,11212.0,1395107837796.504
2,r_200_50_1,1,0.9,0.1,200,200,5,55579.708259089995,55879.0,36605284.29215136,200,43811.0,65436.67880597015,3131.315,3095.0,120592.3157749999,2602,3792,9660.593672456576,9850.5,2549759.097421618,6417.0,12401.0,1672854976799.7124
3,r_200_50_1,1,0.9,0.1,250,200,5,58503.07402334488,58872.5,20596462.544990107,250,48886.0,65973.0,3147.412,3116.5,79684.41825599996,2655,3710,9420.834829375555,9587.5,3242822.918876241,3746.0,12257.095477386934,1683878008108.1592
4,r_200_50_1,1,0.8,0.2,100,200,5,52725.740278042365,52947.0,23443141.11790173,100,43363.0,60234.0,3313.77,3264.5,94786.53709999997,2855,3906,8888.635343984764,8878.0,1810282.444185662,6116.0,11215.074626865671,1274785720950.0723
5,r_200_50_1,1,0.8,0.2,150,200,5,52734.94050292469,52591.0,33992900.9906074,150,41322.0,62749.73962264151,3109.48,3046.0,116204.43626666666,2615,3792,7987.123231007752,8133.0,5238071.591549639,3131.0,11576.0,1470790528162.186
6,r_200_50_1,1,0.8,0.2,200,200,5,54549.24001237441,55058.5721455458,33985249.757555194,200,40802.0,63895.0,3121.015,3118.5,130881.65477499996,2479,3776,7807.7521859296485,7775.5,6059601.615775006,1935.0,11769.0,1562988720041.6958
7,r_200_50_1,1,0.8,0.2,250,200,5,55173.07084219165,55977.5,37008561.9008571,250,40853.0,65697.84333756696,3064.356,3025.0,161645.35726400005,2427,3832,8059.476050328303,8108.5,4679312.015814019,3044.0,11794.0,1660577282031.1223
8,r_200_50_1,1,0.7,0.3,100,200,5,50415.600569320784,51895.0,40641709.48115793,100,37483.0,60995.0,2995.42,2991.5,111553.6436,2452,3649,7650.4949442379175,7335.0,4515508.674686646,3016.0,11387.0,1485020656598.45
9,r_200_50_1,1,0.7,0.3,150,200,5,50786.09384405831,51392.5,60032348.56868454,150,36351.0,62266.0,3000.806666666667,2967.0,168274.2226222222,2358,3804,8506.96299625468,8633.5,4299203.282413074,4260.0,11797.0,1584721635961.7256
10,r_200_50_1,1,0.7,0.3,200,200,5,52052.39286376609,52172.0,46339774.19274932,200,38118.0,63721.0,3064.2,3015.5,173074.7,2425,3895,7951.353359459325,7942.0,4452034.344820456,3377.0,12139.397260273972,1591599866554.0818
11,r_200_50_1,1,0.7,0.3,250,200,5,51077.478164356995,51677.5,45272652.40116479,250,37494.0,61921.0,2932.668,2909.5,160074.781776,2272,3720,8166.668,8139.0,4613273.2297760025,3352.0,11794.0,1640657405931.1602
12,r_200_50_1,1,0.6,0.4,100,200,5,50818.035516634176,51753.0,41507555.53370302,100,37238.0,60860.91929382093,3249.7,3151.0,149554.98999999987,2677,3925,6903.835418049055,6848.0,4217953.589481922,2637.0,10391.0,1188193384885.7314
13,r_200_50_1,1,0.6,0.4,150,200,5,48411.206170632664,49236.5,61862502.813427635,150,31753.0,60088.81462799496,2885.6066666666666,2871.5,206235.1052888889,2094,3704,7525.478734388706,7452.0,5801822.438021862,2429.0,11542.0,1571060404542.5698
14,r_200_50_1,1,0.6,0.4,200,200,5,45445.95754549858,45948.5,87516612.02235503,200,26821.0,60659.22299651568,2869.575,2807.0,304854.774375,1915,3925,6057.735006821745,5714.0,5364627.890429691,2149.0,10562.88,1389521596029.9995
15,r_200_50_1,1,0.6,0.4,250,200,5,52809.61498874724,53047.0,40496141.42042391,250,39816.0,63359.0,2996.92,2958.5,162818.56959999996,2294,3858,7644.517897415684,7678.0,6649503.39247064,2362.0,11962.0,1642930462696.7488
16,r_200_50_1,1,0.5,0.5,100,200,5,48814.50235251378,49284.24436090226,34733220.306688406,100,37464.0,58415.68090563494,3170.74,3121.5,163781.5124,2539,3975,7096.631600000001,7145.0,5409876.369161436,3205.0,10978.0,1276004241235.1719
17,r_200_50_1,1,0.5,0.5,150,200,5,47927.05980632782,48219.5,67381004.43552828,150,31928.0,61170.73896595208,2965.9,2896.5,221807.00999999995,2213,3835,7706.3687407407415,7742.0,5549411.053268125,2989.0,11438.0,1511757708525.9326
18,r_200_50_1,1,0.5,0.5,200,200,5,47762.343714694056,48238.5,67475235.28374086,200,31683.0,60553.79547835677,3020.09,2955.5,233101.24190000002,2298,3983,6608.852256442904,6462.5,7257760.83634575,1800.0,11158.0,1415393958350.4417
19,r_200_50_1,1,0.5,0.5,250,200,5,52228.272332806984,52695.0,53828686.481819294,250,36562.0,65206.95900621118,3059.84,3002.0,241451.78240000003,2256,4056,6928.855046200246,7000.5,5692291.346712098,2195.0,11098.90362953692,1530447136457.128
20,r_200_50_1,1,0.4,0.6,100,200,5,45641.35647138477,45634.050561797754,39325209.22051696,100,32624.0,55437.04109589041,3157.79,3117.5,166467.4858999999,2525,3961,6758.459433962264,6902.0,5147026.666688323,2109.0,10451.0,1147936798397.337
21,r_200_50_1,1,0.4,0.6,150,200,5,45027.985233964624,45597.0,61383472.20232381,150,29094.0,57876.75627626951,3045.92,3021.5,314002.7269333335,2190,4071,6408.604868189915,6132.0,7011062.971756758,1797.0,10824.650246305418,1255039999915.555
22,r_200_50_1,1,0.4,0.6,200,200,5,46239.25574779335,46995.5,70779316.26347813,200,29359.0,60124.0,2882.48,2784.5,257995.5395999999,2087,3825,6988.64,6908.5,6512199.910400002,1203.0,11212.0,1481263196655.0305
23,r_200_50_1,1,0.4,0.6,250,200,5,47943.150857487155,48410.0,43379770.11189741,250,34254.0,59430.501134665414,3005.992,2930.5,215310.22393600002,2310,4039,6153.048137744114,6188.0,6221986.673920586,1407.0,10723.68,1352909584175.598
24,r_200_50_1,1,0.30000000000000004,0.7,100,200,5,44285.694531944726,45145.5,54712780.256416604,100,30541.0,55749.7551449467,3081.24,3036.0,229527.62240000014,2262,4082,6264.43337661494,6167.0,6159394.471218947,1349.0,10298.866103739445,1176622477337.0625
25,r_200_50_1,1,0.30000000000000004,0.7,150,200,5,48000.2609611431,48207.5,49825991.11923639,150,32887.0,59721.05899642526,3062.846666666667,2990.0,217384.51648888874,2296,4003,7250.628958170611,7435.0,4550912.038907703,2806.0,10776.181132075471,1367976802892.883
