,instance_name,sample_num,xover_rate,mut_rate,pop_size,num_gen,n_kp,mean_f1,median_f1,variance_f1,sample_size,min_f1,max_f1,mean_f2,median_f2,variance_f2,min_f2,max_f2,mean_f3,median_f3,variance_f3,min_f3,max_f3,hypervolume
0,r_100_100_6,1,0.6,0.4,100,200,5,24010.979906378696,25046.5,31507714.53446529,100,13907.0,32436.70524845647,1411.26,1403.0,123359.73240000002,846,2096,3183.519972576832,3012.0,2038016.652984932,529.0,5945.333333333333,206141563946.7112
1,r_100_100_6,1,0.6,0.4,150,200,5,22593.349487201933,23122.263092269328,36551930.76494674,150,10845.0,32178.320388349515,1312.54,1286.5,136914.00839999996,744,1968,2807.4840290336933,2717.0,2184598.525789388,164.0,5672.0,201703180395.49493
2,r_100_100_6,1,0.6,0.4,200,200,5,24680.979738407357,25150.0,22274373.990511365,200,15534.0,32547.421407603,1387.28,1380.0,92628.2616,902,2005,3056.0597878176545,2937.0,2532436.3804121683,99.0,6010.072727272727,216592033425.5991
3,r_100_100_6,1,0.6,0.4,250,200,5,24756.45788969841,25154.5,29442227.79007273,250,13737.0,35032.79797979798,1363.156,1363.5,130665.88366399992,753,2030,2827.282858321413,2787.5,1983180.7568694474,368.0,5522.0,216024802032.54895
4,r_100_100_6,1,0.5,0.5,100,200,5,23123.240749259763,23447.5,27658973.25627879,100,13425.0,31444.467659684273,1391.17,1364.5,101173.36110000007,877,1961,2813.8468613138684,2782.0,2519563.813208993,167.0,5802.0,191621783574.89832
5,r_100_100_6,1,0.5,0.5,150,200,5,22951.01181585531,22904.5,32986937.816179562,150,12263.0,31807.55917332598,1348.56,1327.5,125147.43306666668,731,2036,2963.0624631910828,2962.0,2718125.133130152,64.0,5965.0,209332570010.3323
6,r_100_100_6,1,0.5,0.5,200,200,5,22496.42328644749,22765.0,35189735.37505813,200,11019.0,32943.11387290628,1332.435,1289.0,169047.73577499986,650,2032,2736.9783359629296,2535.0,2252447.0114338547,279.0,5557.0,197401398638.7456
7,r_100_100_6,1,0.5,0.5,250,200,5,22450.59066240713,23328.0,34133443.975926295,250,10863.0,32421.494472965733,1292.516,1254.0,146291.633744,696,1978,2628.42693094003,2549.0,2316789.4685822246,33.0,5605.0,204110919770.21942
8,r_100_100_6,1,0.4,0.6,100,200,5,22651.288251012928,23207.0,32181190.64608118,100,11420.0,32044.60289460811,1441.42,1429.0,134226.58360000004,812,2085,2613.487922066758,2448.0,2688731.789210682,53.0,5588.232911392405,177477096885.17188
9,r_100_100_6,1,0.4,0.6,150,200,5,22646.296166469845,23299.5,31994437.07226863,150,11599.0,31397.71371183126,1350.9266666666667,1335.0,123655.4412888889,744,2002,2793.5317854629866,2573.0,2827271.8438451844,132.0,5922.0,202165620312.64038
